1622877300000,37830.02000000,37925.00000000,37783.24000000,37834.80000000,530.42640200,1622878199999,20079490.51600533,13220,264.13766900,9999941.39580875,0
1622878200000,37834.81000000,37882.05000000,37626.00000000,37666.83000000,620.61589100,1622879099999,23432257.96630156,12255,258.92697300,9778309.44102530,0
1622879100000,37666.84000000,37712.00000000,37547.34000000,37582.14000000,569.47149200,1622879999999,21418457.19982880,12137,249.82519600,9396426.00910236,0
1622880000000,37582.13000000,37620.00000000,37430.00000000,37535.57000000,544.34957000,1622880899999,20432688.07259490,13557,260.92497000,9796626.92660518,0
1622880900000,37536.49000000,37770.01000000,37531.67000000,37704.28000000,558.71162600,1622881799999,21031435.53429765,11515,319.51393500,12026191.27168680,0
1622881800000,37704.28000000,37850.00000000,37629.70000000,37827.66000000,421.25046300,1622882699999,15899531.68912264,11028,221.73128000,8369659.72800969,0
1622882700000,37827.67000000,37828.10000000,37742.68000000,37780.80000000,358.26231500,1622883599999,13533900.25807941,9473,178.15084600,6730004.61695414,0
1622883600000,37780.80000000,37830.00000000,37666.94000000,37744.72000000,341.11928900,1622884499999,12874952.43511902,9326,144.59677800,5458502.25681751,0
1622884500000,37744.72000000,37748.37000000,37642.47000000,37649.35000000,372.35776500,1622885399999,14034769.05113821,9361,168.13314200,6337973.90838343,0
1622885400000,37649.35000000,37650.00000000,37220.25000000,37351.47000000,1081.07420400,1622886299999,40518729.52323502,19517,404.10789000,15149342.76218071,0
1622886300000,37351.47000000,37353.46000000,35951.74000000,36325.80000000,4224.00492800,1622887199999,154606460.01001190,83067,1918.28752600,70248925.75775782,0
1622887200000,36325.56000000,36497.47000000,36022.69000000,36382.80000000,1835.65406700,1622888099999,66585970.99904916,38637,926.66845500,33622649.41731364,0
1622888100000,36382.81000000,36697.53000000,36286.57000000,36629.78000000,1437.89011900,1622888999999,52560041.13064766,27408,831.58386500,30395944.52042837,0
1622889000000,36627.76000000,36627.76000000,36242.65000000,36365.91000000,920.04858400,1622889899999,33554429.73222400,17084,377.73365100,13778048.28159959,0
